,date,id,link,categories,authorship,tags,unique_entities,author.name,time_step,sentiment_score
0,2022-01-01 12:59:53,1542619,https://www.rappler.com/business/bohol-starts-2022-needed-electricity-water-aid/,"[621, 624, 701]",[2573],"[1263, 2814, 2290]","['Typhoon Odette', 'Arthur Yap']",,0,0.0558585858585858
1,2022-01-01 19:54:55,1543036,https://www.rappler.com/business/turkey-lira-currency-performance-2021/,"[621, 622]",[5083],"[2625, 1870, 1235]","['Marek Drimal', 'Nureddin Nebati', 'Tayyip Erdogan']",,0,0.0077104076479076
2,2022-01-01 20:29:57,1543064,https://www.rappler.com/business/indonesia-bans-coal-exports-january-2022/,"[621, 622, 624]",[5083],"[2716, 1141, 2290]","['Ridwan Jamaludin', 'Perusahaan Listrik Negara', 'Ahmad Zuhdi Dwi Kusuma', 'Putera Satria']",,0,-0.0149122807017543
3,2022-01-02 11:34:10,1543150,https://www.rappler.com/business/department-trade-industry-cracks-down-profiteers-hoarders-affected-areas-typhoon-odette/,"[621, 628, 622]",[4270],"[3029, 2802]","['Ramon Lopez', 'Rodrigo Duterte', 'Typhoon Odette']",Michelle Abad,0,-0.0253357438016528
4,2022-01-03 21:00:57,1544290,https://www.rappler.com/business/indonesia-miners-seek-solution-coal-export-ban-rattles-sector/,"[621, 624]",[5083],"[2716, 1141, 2648]","['Perusahaan Listrik Negara', 'Puneet Gupta', 'Sri Mulyani Indrawati', 'Matt Warder', 'Riya Vyas', 'Pandu Sjahrir', 'Joko Widodo']",,0,0.0048795535530229
5,2022-01-04 22:30:31,1545021,https://www.rappler.com/business/indonesia-secures-more-coal-supplies-january-4-2022/,"[621, 622, 624]",[5083],"[2716, 1141, 2290]","['Perusahaan Listrik Negara', 'Sabrin Chowdhury', 'Pandu Sjahrir', 'Rory Simington', 'Joko Widodo']",,0,0.0393132716049382
6,2022-01-05 09:20:18,1545089,https://www.rappler.com/business/inflation-rate-philippines-december-2021/,"[621, 622]",[4952],"[297, 167]","['Rodrigo Duterte', 'Benjamin Diokno', 'Karl Chua', 'Dennis Mapa']",Ralf Rivas,0,0.1034090909090909
7,2022-01-05 13:25:04,1545338,https://www.rappler.com/business/united-states-auto-sales-toyota-general-motors-2021/,"[621, 625, 624]",[5083],"[2191, 2665]","['Jim Cain', 'Mary Barra', 'Randy Parker', 'Jack Hollis']",,0,0.0891524216524216
8,2022-01-05 13:40:06,1545375,https://www.rappler.com/business/imf-delays-release-world-economic-outlook-january-2022-covid-19/,"[621, 622]",[5083],"[1416, 1870, 2394, 15956]","['Kristalina Georgieva', 'Gerry Rice', 'Joe Biden']",,0,0.0495936639118457
9,2022-01-05 21:49:59,1545834,https://www.rappler.com/business/indonesia-talks-coal-exports-postponed-ships-limbo-january-5-2022/,"[621, 622, 624]",[5083],"[2716, 1141, 2290]","['Perusahaan Listrik Negara', 'Erick Thohir', 'Muhammad Lutfi', 'Bukit Asam', 'Joko Widodo']",,0,0.0632171717171717
10,2022-01-05 22:09:48,1545857,https://www.rappler.com/business/taiwan-set-up-fund-invest-lithuania-amid-china-dispute/,"[621, 622]",[5083],"[2551, 2666, 3263, 1536]","['Eric Huang', 'Tseng Hou jen']",,0,0.0994517543859649
11,2022-01-06 13:39:48,1546277,https://www.rappler.com/business/allegiant-air-buys-new-boeing-737-max-jets-january-2022/,"[621, 625]",[5083],[2487],"['Greg Anderson', 'Colin Scarola', 'Raymond James', 'Sheila Kahyaoglu']",,0,0.1701877470355731
12,2022-01-06 17:35:12,1546471,https://www.rappler.com/business/investors-say-tie-pharmaceutical-companies-ceo-pay-covid-19-vaccine-access/,"[621, 625]",[5083],"[3144, 2772]","['Peter Singer', 'Frank Wagemans']",,0,0.163108878968254
13,2022-01-06 21:40:51,1546727,https://www.rappler.com/business/inflation-casts-shadow-britain-retailers-2022/,"[621, 624]",[5083],"[2650, 1241]","['Roger Whiteside', 'Simon Wolfson']",,0,0.0880561568061568
14,2022-01-07 08:30:36,1546848,https://www.rappler.com/business/updates-global-stock-markets-january-6-2022/,"[621, 626]",[5083],[2181],"['Christopher Whalen', 'Nancy Davis']",,0,0.1108082525939668
15,2022-01-07 09:26:04,1546827,https://www.rappler.com/business/unemployment-rate-philippines-november-2021/,"[621, 622]",[4952],"[297, 441]","['Karl Chua', 'Dennis Mapa']",Ralf Rivas,0,0.1128541666666666
16,2022-01-07 23:20:35,1547593,https://www.rappler.com/business/unemployment-rate-united-states-december-2021/,"[621, 622]",[5083],"[1870, 2799, 2665, 1872]","['Sal Guatieri', ""Jim O'Sullivan"", 'Joe Biden', 'Andrew Hollenhorst']",,0,0.037028125644197
17,2022-01-08 09:46:17,1547666,https://www.rappler.com/business/updates-global-stock-markets-january-7-2022/,"[621, 626]",[5083],[2181],"['Charlie Ripley', 'Barry Gilbert']",,0,0.076061029162881
18,2022-01-08 10:10:05,1547677,https://www.rappler.com/business/citigroup-to-fire-unvaccinated-staff-united-states-january-2022/,"[621, 625, 626]",[5083],"[1416, 2469]","['Adam Galinsky', 'Jacqueline Voronov', 'Joe Biden', 'Scott Kirby', 'Chase Hattaway', 'Hall Booth Smith']",,0,0.1287537462537462
19,2022-01-09 21:45:21,1548380,https://www.rappler.com/business/indonesia-talks-industry-coal-distribution-problems-export-ban-january-9-2022/,"[621, 622, 624]",[5083],"[2716, 1141, 2290]","['Yeo Han koo', 'Luhut Pandjaitan', 'Hendra Sinadia']",,0,0.0666170634920634
20,2022-01-09 22:00:36,1548387,https://www.rappler.com/business/sri-lanka-gotabaya-rajapaksa-asks-china-restructure-debt-repayments-january-2022/,"[621, 622]",[5083],"[2551, 2588, 2439]","['Wang Yi', 'Gotabaya Rajapaksa']",,0,0.0677058531746031
21,2022-01-10 13:15:03,1548565,https://www.rappler.com/business/philippine-airlines-president-gilbert-santa-maria-says-quitting-never-option/,"[621, 625, 741]",[4952],"[2487, 3275, 1416, 15956]","['Lucio Tan', 'Gilbert Santa Maria', 'Santa Maria']",Ralf Rivas,0,0.0084483225108225
22,2022-01-10 18:45:07,1549001,https://www.rappler.com/business/photos-emperador-brandy-museum-opens-iloilo-city/,"[621, 625, 648, 646]",[4952],"[1453, 1343, 2567, 3156]","['Bodegas Fundador', 'Bodegas Terry', 'Bodegas Garvey', 'Kevin Tan']",Ralf Rivas,0,0.0277529761904761
23,2022-01-10 22:45:40,1549131,https://www.rappler.com/business/philippines-urges-indonesia-lift-coal-export-ban-january-2022/,"[621, 622, 624]",[5083],"[3171, 2716, 1141, 2696, 2290]","['Alfonso Cusi', 'Win Gatchalian', 'Arifin Tasrif']",,0,0.0070075757575757
24,2022-01-10 23:10:33,1549217,https://www.rappler.com/business/philippines-court-appeals-clears-kazuo-okada-fraud-charges/,"[621, 625, 622]",[5083],[2538],"['Kazuo Okada', 'Okada Manila', 'Tiger Leisure']",,0,-0.053125
25,2022-01-11 14:50:06,1549664,https://www.rappler.com/business/spia-consortium-bags-original-proponent-status-sangley-airport-january-2022/,"[621, 623]",[4952],"[2283, 2487, 1272]","['Lucio Tan', 'Luis Virata']",Ralf Rivas,0,0.0812770562770562
26,2022-01-11 16:45:23,1549249,https://www.rappler.com/business/covid-19-omicron-speed-bump-shorthanded-united-states-factories/,"[621, 624]",[5083],"[1416, 3059, 15956, 2665]","['Jason Lippert', 'Jim Kirsh', 'Michael Tamasi']",,0,0.0697320298014742
27,2022-01-11 16:55:19,1549915,https://www.rappler.com/business/imf-names-pierre-olivier-gourinchas-chief-economist/,"[621, 622]",[5083],[2394],"['Pierre Olivier Gourinchas', 'Kristalina Georgieva', 'Janet Yellen', 'Geoffrey Okamoto', 'Gita Gopinath']",,0,0.0652243589743589
28,2022-01-11 18:00:10,1549957,https://www.rappler.com/business/go-negosyo-link-micro-small-medium-enterprises-molnupiravir-suppliers/,"[621, 622]",[4952],"[3148, 1713]","['Joey Concepcion', 'Rontgene Solante']",Ralf Rivas,0,0.0333333333333333
29,2022-01-11 19:20:00,1549997,https://www.rappler.com/business/first-metro-investment-corporation-says-watch-inflation-plays-election-spending-stocks-2022/,"[621, 627, 626]",[4952],"[2666, 2181]","['Cristina Ulang', 'Victor Abola']",Ralf Rivas,0,0.0768870523415978
30,2022-01-12 15:30:08,1550609,https://www.rappler.com/business/world-bank-global-economic-prospects-january-2022/,"[621, 622]",[5083],"[1416, 1870, 15956, 2848]","['Ayhan Kose', 'David Malpass']",,0,0.0210965307840307
31,2022-01-12 21:15:08,1551107,https://www.rappler.com/business/cathay-pacific-comply-with-hong-kong-probes-covid-19-outbreak/,"[621, 625]",[5083],"[2487, 1416, 1517]","['Carrie Lam', 'Patrick Healy']",,0,0.1631944444444444
32,2022-01-12 21:25:48,1551117,https://www.rappler.com/business/taiwan-to-launch-lithuania-credit-fund-china-pressure/,"[621, 622]",[5083],"[2551, 2666, 3263, 1536]","['Ausrine Armonaite', 'Wang Wenbin']",,0,0.0147435897435897
33,2022-01-12 21:55:17,1551139,https://www.rappler.com/business/saudi-arabia-calls-for-flexibility-energy-transition/,"[621, 622, 624]",[5083],"[2716, 1211]","['Prince Abdulaziz', 'Abdulaziz bin Salman al Saud']",,0,0.0178571428571428
34,2022-01-12 22:50:15,1551174,https://www.rappler.com/business/covid-19-omicron-weighs-on-investment-bankers-hustle/,"[621, 625, 626]",[5083],"[1416, 2469, 15956]","['James Gorman', 'Jamie Dimon', 'David Solomon', 'Drew Goldman']",,0,0.0923855311355311
35,2022-01-12 23:00:16,1551183,https://www.rappler.com/business/analysts-forecast-global-oil-prices-january-2022/,"[621, 624]",[5083],[2160],"['Mohammed Al Rumhi', 'Jeffrey Halley']",,0,-0.0684509637188208
36,2022-01-13 08:10:34,1551220,https://www.rappler.com/business/inflation-rate-united-states-december-2021/,"[621, 622]",[5083],"[1870, 2665, 1872]","['Joe Biden', 'Jerome Powell', 'Grant Thornton', 'Diane Swonk', 'Gus Faucher', 'Chris Zaccarelli']",,0,0.0627119696969697
37,2022-01-13 08:35:17,1551227,https://www.rappler.com/business/updates-global-stock-markets-january-12-2022/,"[621, 626]",[5083],"[2625, 2181]","['Rick Rieder', 'Luca Paolini']",,0,0.0452441678691678
38,2022-01-13 21:45:00,1552181,https://www.rappler.com/business/indonesia-allows-coal-ships-leave-export-ban-eased-january-13-2022/,"[621, 622, 624]",[5083],"[2716, 1141, 2290]","['Perusahaan Listrik Negara', 'Arifin Tasrif', 'Luhut Pandjaitan', 'Bukit Asam']",,0,0.0221590909090909
39,2022-01-13 22:00:06,1552193,https://www.rappler.com/business/britain-retailers-face-inflation-hangover-after-blowout-christmas-2021/,"[621, 625, 624]",[5083],"[2650, 1241]","['Mat Dunn', 'Ken Murphy', 'Eoin Tonge']",,0,0.1839299833499833
40,2022-01-13 22:15:04,1552200,https://www.rappler.com/business/life-insurers-adapt-pandemic-risk-models-claims-jump-2021/,"[621, 624]",[5083],"[1416, 2762]","['Marianne Purushotham', 'Narges Dorratoltaj', 'Reinsurer Swiss Re', 'Klaus Miller', 'Brice Jabo', 'Bruno Latourrette']",,0,0.119485294117647
41,2022-01-13 23:00:06,1552211,https://www.rappler.com/business/explainer-oil-price-spike-limited-options-biden-united-states/,"[621, 622, 624]",[5083],"[2160, 2665]","['Joe Biden', 'Mike Tran']",,0,-0.0296917911837266
42,2022-01-13 23:15:16,1552247,https://www.rappler.com/business/china-hopes-united-states-can-enable-more-trade-deal-uncertainties/,"[621, 622]",[5083],"[2551, 2513, 2665, 444]","['Shu Jueting', 'Tom Vilsack']",,0,-0.0356481481481481
43,2022-01-14 11:26:40,1552294,https://www.rappler.com/business/northern-mindanao-sees-canceled-flights-covid-19-downs-airline-workers/,"[621, 624, 702]",[2198],"[2487, 1416, 3232]","['Jose Llacuna Jr', 'Teodoro Yu Jr', 'Froilan Gallardo', 'Arnel Agabe', 'Oscar Moreno', 'Mylah Faye Aurora Carino']",,0,0.066311553030303
44,2022-01-17 20:35:10,1554630,https://www.rappler.com/business/gross-domestic-product-china-january-december-2021/,"[621, 622]",[5083],"[2551, 1871, 1870]","['Xi Jinping', 'Nie Wen', 'Ning Jizhe']",,0,0.0989665945165945
45,2022-01-17 21:15:00,1554702,https://www.rappler.com/business/credit-suisse-chairman-antonio-horta-osorio-resignation/,"[621, 625, 626]",[5083],[2469],"['Boris Johnson', 'David Herro', 'Antonio Horta Osorio', 'Novak Djokovic', 'Thomas Gottstein', 'Tidjane Thiam', 'Axel Lehmann']",,0,0.0700813810372633
46,2022-01-17 21:35:00,1554739,https://www.rappler.com/business/unilever-signals-pursuit-glaxosmithkline-consumer-healthcare-arm/,"[621, 625]",[5083],"[2823, 1021]","['Emma Walmsley', 'Michael Hewson', 'Alan Jope']",,0,0.0951746031746031
47,2022-01-18 13:34:55,1555053,https://www.rappler.com/business/united-states-airlines-warn-5g-could-ground-some-planes-wreak-havoc/,"[621, 624, 732]",[5083],"[2487, 3261, 2665]","['Steve Dickson', 'Jessica Rosenworcel', 'Pete Buttigieg', 'Dave Calhoun', 'Brian Deese']",,0,0.0874050211940837
48,2022-01-18 17:15:00,1555423,https://www.rappler.com/business/antonio-horta-osorio-broken-promise-final-straw-credit-suisse/,"[621, 625, 626]",[5083],[2469],"['Urs Rohner', 'David Herro', 'Antonio Horta Osorio', 'Thomas Gottstein']",,0,0.0626672335600907
49,2022-01-18 17:35:12,1555500,https://www.rappler.com/business/explainer-sri-lanka-financial-crisis-government-debt/,"[621, 622]",[5083],"[1870, 2588, 2439]","['Ajith Nivard', 'Nishan de Mel']",,0,0.0116847826086956
50,2022-01-18 18:40:00,1555569,https://www.rappler.com/business/australian-logistics-giant-toll-group-enters-philippines/,"[621, 625]",[4952],[3066],"['Benjamin Bathan', 'Rajeev Sood']",Ralf Rivas,0,0.0329836829836829
51,2022-01-18 19:50:41,1555818,https://www.rappler.com/business/unilever-offer-glaxosmithkline-consumer-health-raises-doubts-questions-strategy/,"[621, 625]",[5083],"[2823, 1021]","['Mead Johnson', 'Bruno Monteyne', 'James Targett', 'Alan Jope', 'Jeremy Fialko']",,0,0.0156119670733307
52,2022-01-18 20:55:12,1555888,https://www.rappler.com/business/eurozone-consumers-in-for-shock-power-bills-soar-2022/,"[621, 622, 624]",[5083],"[2716, 2299, 2290]","['Christian Hurtz', 'Emmanuel Macron', 'Miguel Cardoso', 'Davide Tabarelli', 'Carsten Brzeski']",,0,0.0229304954304954
53,2022-01-18 21:20:36,1555927,https://www.rappler.com/business/with-omicron-global-economy-spots-chance-push-past-covid-19/,"[621, 622]",[5083],"[1416, 1870, 15956]","['Jerome Powell', 'Mark Rutte', 'Lawrence Young']",,0,0.065010877169968
54,2022-01-19 09:50:12,1556077,https://www.rappler.com/business/japan-fumio-kishida-speech-wef-davos-agenda-january-2022/,"[621, 622]",[5083],"[1870, 1148, 876]","['Shinzo Abe', 'Fumio Kishida']",,0,-0.0417140151515151
55,2022-01-19 10:10:00,1556102,https://www.rappler.com/business/prada-earnings-report-january-december-2021/,"[621, 625, 646, 689]",[5083],"[1010, 3058, 16643]","['Louis Vuitton', 'Patrizio Bertelli']",,0,0.0302083333333333
56,2022-01-19 10:50:25,1556129,https://www.rappler.com/business/goldman-sachs-earnings-report-q4-2021/,"[621, 625, 626]",[5083],"[1010, 2469]","['Denis Coleman', 'Chris Kotowski', 'David Solomon', 'David Hendler']",,0,0.139263820470717
57,2022-01-19 11:40:15,1556189,https://www.rappler.com/business/patriotic-millionaires-wealth-tax-wef-davos-agenda-january-2022/,"[621, 622]",[5083],"[2946, 392, 876]","['Abigail Disney', 'Nick Hanauer']",,0,0.0785740053597196
58,2022-01-19 22:56:05,1557016,https://www.rappler.com/business/inflation-rate-uk-december-2021/,"[621, 622]",[5083],"[1870, 1241]","['Boris Johnson', 'Kitty Ussher', 'Andrew Bailey', 'Rishi Sunak', 'Ambrose Crofton']",,0,0.0288616378066378
59,2022-01-19 23:30:58,1557049,https://www.rappler.com/business/governments-no-match-markets-european-energy-crunch/,"[621, 622, 624]",[5083],"[2716, 2299, 2290, 1241]","['Boris Johnson', 'Bruno Le Maire', 'Harry Wyburd', 'Nicolas Goldberg', 'Robert Buckley']",,0,0.0137443676395289
60,2022-01-19 23:55:59,1557077,https://www.rappler.com/business/new-york-attorney-general-details-possible-fraud-trump-organization/,"[621, 625, 622]",[5083],"[1491, 2460, 2665]","['Donald J Trump', 'Alina Habba', 'Alvin Bragg', 'Alan Futerfas', 'Allen Weisselberg', 'Donald Trump Jr', 'Donald Trump', 'Letitia James', 'Donald Trump', 'Ivanka Trump']",,0,-0.0290480055658627
61,2022-01-20 09:30:00,1557633,https://www.rappler.com/business/bank-of-america-earnings-report-q4-2021/,"[621, 625, 626]",[5083],"[1010, 2469]","['Alastair Borthwick', 'Glenn Schorr']",,0,0.1122514043496186
62,2022-01-20 10:00:00,1557646,https://www.rappler.com/business/morgan-stanley-earnings-report-q4-2021/,"[621, 625, 626]",[5083],"[1010, 2469]","['Sharon Yeshaya', 'Eaton Vance', 'James Gorman']",,0,0.0230736821477562
63,2022-01-20 21:05:23,1558066,https://www.rappler.com/business/united-states-possible-easing-tariffs-china-goods-january-2022/,"[621, 622]",[5083],"[2551, 2513, 2665, 444]","['Shu Jueting', 'Joe Biden', 'Donald Trump', 'Katherine Tai']",,0,0.0212777777777777
64,2022-01-20 21:15:12,1558102,https://www.rappler.com/business/china-international-flight-suspensions-leave-travelers-stranded-hurt-businesses/,"[621, 624]",[5083],"[2487, 2551]","['Dwight Law', 'Jing Quan']",,0,-0.0180217296421
65,2022-01-20 21:40:56,1558115,https://www.rappler.com/business/australia-forklift-drivers-remedy-covid-19-supply-chain-pain/,"[621, 622, 624]",[5083],"[2308, 1416, 3066, 15956]","['Dan Andrews', 'Scott Morrison']",,0,0.0702837195484254
66,2022-01-20 21:55:32,1558131,https://www.rappler.com/business/afghanistan-women-losing-jobs-fast-economy-shrinks-rights-curtailed/,"[621, 622]",[5083],"[1065, 1870, 2799]","['Ramin Behzad', 'Sohaila Noori']",,0,-0.0066304492291334
67,2022-01-20 22:20:00,1558164,https://www.rappler.com/business/china-monetary-policy-stimulus-january-20-2022/,"[621, 622]",[5083],"[2540, 2551, 1871, 1870]","['Marco Sun', 'Liu Guoqiang', 'Sheana Yue']",,0,0.0548207772166105
68,2022-01-20 22:50:51,1558184,https://www.rappler.com/business/unilever-strategy-in-spotlight-after-dropping-glaxosmithkline-battle/,"[621, 625]",[5083],"[2823, 1021]","['Emma Walmsley', 'Terry Smith', 'Alan Jope']",,0,0.0322798563869992
69,2022-01-21 14:16:46,1558476,https://www.rappler.com/business/bdo-hackers-arrested-nbi/,"[621, 622, 626]",[4952],"[1450, 1724]","['Eric Distor', 'Mark Nagoyo', 'Ronelyn Panaligan', 'Clay Revillosa', 'Chukwuemeka Peter Nwadi', 'Jherom Anthony Tupa']",Ralf Rivas,0,-0.0256696428571428
70,2022-01-21 15:35:20,1558603,https://www.rappler.com/business/philippines-to-import-galunggong-pork-tame-inflation-cover-shortage-2022/,"[621, 622, 624]",[4952],"[2531, 1417, 1452]","['Fernando Hicap', 'William Dar', 'Pambansang Lakas', 'Kilusang Mamalakaya', 'Typhoon Odette', 'Gil Beltran']",Ralf Rivas,0,0.0473937908496732
71,2022-01-24 12:51:12,1560247,https://www.rappler.com/business/robinsons-retail-says-uncle-john-fried-chicken-to-stay-ministop-japan-exit-philippines/,"[621, 625]",[4952],[1453],"['Suresh Ramalinggam', 'Robina Gokongwei Pe', 'Uncle John']",Ralf Rivas,0,0.0807575757575757
72,2022-01-24 18:05:33,1560733,https://www.rappler.com/business/landbank-says-teachers-fell-phishing-scam-no-hacking/,"[621, 628, 626]",[4952],"[1450, 1724]","['Crisanto Cruz', 'William Montecalvo']",Ralf Rivas,0,-0.0059090909090909
73,2022-01-25 09:35:56,1561148,https://www.rappler.com/business/hong-kong-financial-sector-faces-talent-crunch-expats-exit/,"[621, 624]",[5083],"[1566, 1517]","['Tania Sibree', 'Robert Walters', 'John Mullally', 'Kenneth Gaw', 'Christian Brun', 'Tara Joseph']",,0,0.1051653327292862
74,2022-01-25 10:05:00,1561160,https://www.rappler.com/business/updates-global-stock-markets-oil-prices-january-24-2022/,"[621, 626]",[5083],"[2160, 2181]","['Megan Horneman', 'Joe Biden']",,0,0.0570663299663299
75,2022-01-25 16:30:40,1561505,https://www.rappler.com/business/teachers-dignity-coalition-says-more-lost-funds-landbank-accounts/,"[621, 628, 626]",[4999],"[1450, 1724]","['Chito Maniago', 'Benjo Basas']",,0,0.0884444444444444
76,2022-01-25 16:55:34,1561639,https://www.rappler.com/business/inflation-rate-australia-q4-2021/,"[621, 622]",[5083],"[2308, 1870]","['Ben Udy', 'Alan Oster']",,0,0.056106129320415
77,2022-01-25 17:45:00,1560517,https://www.rappler.com/business/business-sense-episode-dito-cme-president-eric-alberto-cfo-jojo-ong/,"[621, 625, 741]",[4999],"[3275, 2494]","['Joseph John Ong', 'Dito Telecommunity', 'Dennis Uy', 'Eric Alberto', 'Dito CME']",,0,-0.0213541666666666
78,2022-01-25 19:05:42,1561709,https://www.rappler.com/business/department-energy-says-blackouts-possible-after-2022-elections-if-plant-outages-happen/,"[621, 622, 624, 705]",[414],"[3166, 600, 3171, 2290]","['Mario Marasigan', 'Felix William Fuentebella']",Aika Rey,0,-0.0301455026455026
79,2022-01-25 20:45:00,1561957,https://www.rappler.com/business/german-firms-fear-supply-chain-pain-china-battle-omicron/,"[621, 624]",[5083],"[2551, 1416, 1127, 3066, 15956]","['Kristalina Georgieva', 'Jens Hildebrandt']",,0,0.1085285508142651
80,2022-01-25 21:55:49,1562072,https://www.rappler.com/business/afghanistan-startups-running-fumes-economy-crumbles/,"[621, 622, 624]",[5774],"[1065, 1870, 2514]","['Ali Aslan Gumusay', 'Matiullah Rahmaty', 'Sara Wahedi', 'Antonio Guterres', 'Abdul Ehsan Mohmand']",,0,0.016663593608038
81,2022-01-25 22:50:32,1561929,https://www.rappler.com/business/manny-villar-gets-abs-cbn-frequencies/,"[621, 625, 622]",[414],"[911, 2946, 2663, 1996]","['Francis Pangilinan', 'Camille Villar', 'Billionaire Manny Villar', 'Mark Villar', 'Rodrigo Duterte', 'Emmeline Aglipay Villar', 'Andrew Santiago']",Aika Rey,0,0.0529513888888888
82,2022-01-25 23:05:39,1562159,https://www.rappler.com/business/unilever-axes-managers-focus-main-product-areas-january-2022/,"[621, 625]",[5083],[2823],"['Terry Smith', 'Nelson Peltz', 'Shakespeare Martineau', 'Tineke Frikkee', 'Sean Moran', 'Alan Jope', 'Ramsey Baghdadi']",,0,-0.0460041405353905
83,2022-01-25 23:36:02,1562200,https://www.rappler.com/business/johnson-johnson-earnings-report-q4-2021/,"[621, 625]",[5083],"[3144, 1010, 2772]","['Joaquin Duato', 'Joseph Wolk']",,0,0.0568143166357452
84,2022-01-26 10:40:30,1562305,https://www.rappler.com/business/updates-global-stock-markets-january-25-2022/,"[621, 626]",[5083],[2181],"['Edward Moya', 'Scott Ruesterholz']",,0,0.1580563059163059
85,2022-01-26 11:55:37,1562370,https://www.rappler.com/business/imf-world-economic-outlook-january-2022/,"[621, 622]",[5083],"[1416, 1870, 2394, 15956]","['Gita Gopinath', 'Joe Biden']",,0,0.0572059884559884
86,2022-01-26 12:35:28,1562418,https://www.rappler.com/business/united-arab-emirates-wynn-resorts-deal-january-2022/,"[621, 625, 622]",[5083],"[264, 2861, 1240]","['Abdulla al Abdooli', 'Al Marjan', 'Ras Al Khaimah']",,0,0.0755236185383244
87,2022-01-26 15:25:00,1562315,https://www.rappler.com/business/channel-43-used-by-abs-cbn-goes-apollo-quiboloy-smni/,"[621, 625, 622]",[414],"[911, 15962, 2663]","['Manny Villar', 'Manny Caintic', 'Rodrigo Duterte', 'Apollo Quiboloy', 'Antonio Cabangon Chua', 'Manny Villar']",Aika Rey,0,0.0350281084656084
88,2022-01-26 16:05:00,1562454,https://www.rappler.com/business/berjaya-makati-hotel-suspension-reduced/,"[621, 625]",[414],"[2153, 2680]","['Gwyneth Chua', 'Berjaya Makati', 'Michael Camina']",Aika Rey,0,0.0778466483011937
89,2022-01-26 16:40:00,1562747,https://www.rappler.com/business/philippines-agriculture-production-q4-2021/,"[621, 622]",[4952],"[1417, 1452]","['William Dar', 'Typhoon Odette']",Ralf Rivas,0,0.1337103174603174
90,2022-01-26 17:35:00,1562816,https://www.rappler.com/business/lopez-incorporated-buys-abs-cbn-shares-philippine-depositary-receipts-network-digital-push/,"[621, 625, 626]",[4952],"[911, 2266]","['Apollo Quiboloy', 'Manny Villar']",Ralf Rivas,0,0.0565025252525252
91,2022-01-26 20:10:22,1562520,https://www.rappler.com/business/nelson-peltz-trian-fund-management-expected-revive-procter-gamble-playbook-unilever/,"[621, 625]",[5083],[2823],"['David Taylor', 'Nelson Peltz', 'Alan Jope']",,0,0.0607960095460095
92,2022-01-26 20:25:00,1563108,https://www.rappler.com/business/imf-gita-gopinath-says-work-needed-help-countries-cut-debt-risks-january-2022/,"[621, 622]",[5083],"[1870, 2588, 2394]","['Gita Gopinath', 'David Malpass']",,0,0.0509401709401709
93,2022-01-26 21:10:19,1563139,https://www.rappler.com/business/united-states-house-speaker-nancy-pelosi-stock-trades-attract-growing-following-online/,"[621, 622, 626]",[5083],"[2181, 2665]","['Paul Pelosi', 'Sahak Manuelian', 'Austin Scott', 'Nancy Pelosi']",,0,0.058714096749811
94,2022-01-26 21:30:00,1562518,https://www.rappler.com/business/timeline-unilever-failed-gsk-acquisition-job-cuts-investors-concerns/,"[621, 625]",[5083],"[2823, 1021]","['Terry Smith', 'Alan Jope', 'Nelson Peltz']",,0,0.0102430555555555
95,2022-01-26 22:10:00,1563209,https://www.rappler.com/business/japan-miracle-snack-umaibo-corn-puff-price-hike/,"[621, 622]",[5083],"[1453, 1870]","['Noriko Eda', 'Atsushi Osawa', 'Takeshi Nemoto', 'Naomi Hosaka', 'Kawahara Shoten']",,0,0.0890923164137449
96,2022-01-26 23:00:00,1563246,https://www.rappler.com/business/cuban-peso-free-fall-against-dollar/,"[621, 622]",[5083],"[1105, 2625, 1870]","['Javeriana Cali', 'Pavel Vidal', 'Miguel Diaz Canel']",,0,0.0270880574452003
97,2022-01-27 09:25:08,1563341,https://www.rappler.com/business/united-states-federal-reserve-monetary-policy-january-2022/,"[621, 622]",[5083],"[2540, 1870, 2665, 1872]","['Jerome Powell', 'Peter Cardillo']",,0,0.0832903100949976
98,2022-01-27 09:40:19,1563360,https://www.rappler.com/business/updates-global-stock-markets-oil-prices-january-26-2022/,"[621, 626]",[5083],[2181],"['Joe Biden', 'Russell Price', 'Vladimir Putin', 'Jerome Powell']",,0,0.0270991488382792
99,2022-01-27 10:15:35,1563291,https://www.rappler.com/business/gross-domestic-product-philippines-q4-2021/,"[621, 622]",[4952],"[297, 147]","['Karl Chua', 'Tina Canda', 'Carlos Dominguez III', 'Typhoon Odette']",Ralf Rivas,0,0.0853661616161616
100,2022-01-27 11:10:52,1563391,https://www.rappler.com/business/boeing-earnings-report-q4-2021/,"[621, 625]",[5083],"[2487, 1010]","['David Calhoun', 'Rob Stallard', 'Brian West']",,0,0.0415009018759018
101,2022-01-27 15:30:26,1563587,https://www.rappler.com/business/united-states-warning-heightened-risks-myanmar-january-2022/,"[621, 622]",[5083],"[2666, 1494, 2665]","['Brian Nelson', 'Aung San Suu Kyi']",,0,0.0095616555162009
